id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_name,season_clean,total_goals
1729,1729,1729,2008/2009,1,2008-08-17 00:00:00,489042,10260,10261,1,1,England Premier League,2008-09,2
1730,1729,1729,2008/2009,1,2008-08-16 00:00:00,489043,9825,8659,1,0,England Premier League,2008-09,1
1731,1729,1729,2008/2009,1,2008-08-16 00:00:00,489044,8472,8650,0,1,England Premier League,2008-09,1
1732,1729,1729,2008/2009,1,2008-08-16 00:00:00,489045,8654,8528,2,1,England Premier League,2008-09,3
1733,1729,1729,2008/2009,1,2008-08-17 00:00:00,489046,10252,8456,4,2,England Premier League,2008-09,6
1734,1729,1729,2008/2009,1,2008-08-16 00:00:00,489047,8668,8655,2,3,England Premier League,2008-09,5
1735,1729,1729,2008/2009,1,2008-08-16 00:00:00,489048,8549,8586,2,1,England Premier League,2008-09,3
1736,1729,1729,2008/2009,1,2008-08-16 00:00:00,489049,8559,10194,3,1,England Premier League,2008-09,4
1737,1729,1729,2008/2009,1,2008-08-16 00:00:00,489050,8667,9879,2,1,England Premier League,2008-09,3
1738,1729,1729,2008/2009,1,2008-08-17 00:00:00,489051,8455,8462,4,0,England Premier League,2008-09,4
1739,1729,1729,2008/2009,10,2008-10-29 00:00:00,489132,10260,8654,2,0,England Premier League,2008-09,2
1740,1729,1729,2008/2009,10,2008-10-29 00:00:00,489133,9825,8586,4,4,England Premier League,2008-09,8
1741,1729,1729,2008/2009,10,2008-10-29 00:00:00,489134,8549,8456,2,0,England Premier League,2008-09,2
1742,1729,1729,2008/2009,10,2008-10-29 00:00:00,489135,8559,8668,0,1,England Premier League,2008-09,1
1743,1729,1729,2008/2009,10,2008-10-29 00:00:00,489136,8667,8455,0,3,England Premier League,2008-09,3
1744,1729,1729,2008/2009,10,2008-10-29 00:00:00,489137,10194,8472,1,0,England Premier League,2008-09,1
1745,1729,1729,2008/2009,10,2008-10-29 00:00:00,489138,8650,8462,1,0,England Premier League,2008-09,1
1746,1729,1729,2008/2009,10,2008-10-29 00:00:00,489139,10252,8655,3,2,England Premier League,2008-09,5
1747,1729,1729,2008/2009,10,2008-10-28 00:00:00,489140,10261,8659,2,1,England Premier League,2008-09,3
1748,1729,1729,2008/2009,10,2008-10-29 00:00:00,489141,9879,8528,2,0,England Premier League,2008-09,2
1749,1729,1729,2008/2009,11,2008-11-01 00:00:00,489142,10260,8667,4,3,England Premier League,2008-09,7
1750,1729,1729,2008/2009,11,2008-11-01 00:00:00,489143,8586,8650,2,1,England Premier League,2008-09,3
1751,1729,1729,2008/2009,11,2008-11-01 00:00:00,489144,8668,9879,1,0,England Premier League,2008-09,1
1752,1729,1729,2008/2009,11,2008-11-01 00:00:00,489145,8549,8654,1,1,England Premier League,2008-09,2
1753,1729,1729,2008/2009,11,2008-11-03 00:00:00,489146,10261,10252,2,0,England Premier League,2008-09,2
1754,1729,1729,2008/2009,11,2008-11-02 00:00:00,489147,8559,8456,2,0,England Premier League,2008-09,2
1755,1729,1729,2008/2009,11,2008-11-01 00:00:00,489148,8659,8655,2,2,England Premier League,2008-09,4
1756,1729,1729,2008/2009,11,2008-11-01 00:00:00,489149,8462,8528,1,2,England Premier League,2008-09,3
1757,1729,1729,2008/2009,11,2008-11-01 00:00:00,489150,10194,9825,2,1,England Premier League,2008-09,3
1758,1729,1729,2008/2009,11,2008-11-01 00:00:00,489151,8455,8472,5,0,England Premier League,2008-09,5
1759,1729,1729,2008/2009,12,2008-11-08 00:00:00,489152,9825,10260,2,1,England Premier League,2008-09,3
1760,1729,1729,2008/2009,12,2008-11-08 00:00:00,489153,8650,8659,3,0,England Premier League,2008-09,3
1761,1729,1729,2008/2009,12,2008-11-08 00:00:00,489154,8472,8462,1,2,England Premier League,2008-09,3
1762,1729,1729,2008/2009,12,2008-11-08 00:00:00,489155,8654,8668,1,3,England Premier League,2008-09,4
1763,1729,1729,2008/2009,12,2008-11-09 00:00:00,489156,10252,8549,1,2,England Premier League,2008-09,3
1764,1729,1729,2008/2009,12,2008-11-09 00:00:00,489157,8456,8586,1,2,England Premier League,2008-09,3
1765,1729,1729,2008/2009,12,2008-11-09 00:00:00,489158,8655,8455,0,2,England Premier League,2008-09,2
1766,1729,1729,2008/2009,12,2008-11-09 00:00:00,489159,9879,10261,2,1,England Premier League,2008-09,3
1767,1729,1729,2008/2009,12,2008-11-08 00:00:00,489160,8667,8559,0,1,England Premier League,2008-09,1
1768,1729,1729,2008/2009,12,2008-11-08 00:00:00,489161,8528,10194,0,0,England Premier League,2008-09,0
1769,1729,1729,2008/2009,13,2008-11-15 00:00:00,489162,10260,10194,5,0,England Premier League,2008-09,5
1770,1729,1729,2008/2009,13,2008-11-15 00:00:00,489163,9825,10252,0,2,England Premier League,2008-09,2
1771,1729,1729,2008/2009,13,2008-11-15 00:00:00,489164,8654,8462,0,0,England Premier League,2008-09,0
1772,1729,1729,2008/2009,13,2008-11-16 00:00:00,489165,8668,8549,1,1,England Premier League,2008-09,2
1773,1729,1729,2008/2009,13,2008-11-15 00:00:00,489166,10261,8528,2,2,England Premier League,2008-09,4
1774,1729,1729,2008/2009,13,2008-11-15 00:00:00,489167,8655,8472,1,2,England Premier League,2008-09,3
1775,1729,1729,2008/2009,13,2008-11-15 00:00:00,489168,9879,8586,2,1,England Premier League,2008-09,3
1776,1729,1729,2008/2009,13,2008-11-15 00:00:00,489169,8559,8650,0,2,England Premier League,2008-09,2
1777,1729,1729,2008/2009,13,2008-11-15 00:00:00,489170,8659,8455,0,3,England Premier League,2008-09,3
1778,1729,1729,2008/2009,13,2008-11-16 00:00:00,489171,8667,8456,2,2,England Premier League,2008-09,4
1779,1729,1729,2008/2009,14,2008-11-22 00:00:00,489172,8650,9879,0,0,England Premier League,2008-09,0
1780,1729,1729,2008/2009,14,2008-11-23 00:00:00,489173,8472,8654,0,1,England Premier League,2008-09,1
1781,1729,1729,2008/2009,14,2008-11-23 00:00:00,489174,8586,8655,1,0,England Premier League,2008-09,1
1782,1729,1729,2008/2009,14,2008-11-22 00:00:00,489175,10252,10260,0,0,England Premier League,2008-09,0
1783,1729,1729,2008/2009,14,2008-11-22 00:00:00,489176,8549,8559,1,3,England Premier League,2008-09,4
1784,1729,1729,2008/2009,14,2008-11-22 00:00:00,489177,8456,9825,3,0,England Premier League,2008-09,3
1785,1729,1729,2008/2009,14,2008-11-22 00:00:00,489178,8462,8667,2,2,England Premier League,2008-09,4
1786,1729,1729,2008/2009,14,2008-11-22 00:00:00,489179,10194,8659,1,0,England Premier League,2008-09,1
1787,1729,1729,2008/2009,14,2008-11-24 00:00:00,489180,8528,8668,1,0,England Premier League,2008-09,1
1788,1729,1729,2008/2009,14,2008-11-22 00:00:00,489181,8455,10261,0,0,England Premier League,2008-09,0
1789,1729,1729,2008/2009,15,2008-12-01 00:00:00,489182,8650,8654,0,0,England Premier League,2008-09,0
1790,1729,1729,2008/2009,15,2008-11-29 00:00:00,489183,8472,8559,1,4,England Premier League,2008-09,5
1791,1729,1729,2008/2009,15,2008-11-30 00:00:00,489184,8586,8668,0,1,England Premier League,2008-09,1
1792,1729,1729,2008/2009,15,2008-11-29 00:00:00,489185,10252,9879,0,0,England Premier League,2008-09,0
1793,1729,1729,2008/2009,15,2008-11-29 00:00:00,489186,8549,10261,0,0,England Premier League,2008-09,0
1794,1729,1729,2008/2009,15,2008-11-30 00:00:00,489187,8456,10260,0,1,England Premier League,2008-09,1
1795,1729,1729,2008/2009,15,2008-11-30 00:00:00,489188,8462,8655,3,2,England Premier League,2008-09,5
1796,1729,1729,2008/2009,15,2008-11-29 00:00:00,489189,10194,8667,1,1,England Premier League,2008-09,2
1797,1729,1729,2008/2009,15,2008-11-29 00:00:00,489190,8528,8659,2,1,England Premier League,2008-09,3
1798,1729,1729,2008/2009,15,2008-11-30 00:00:00,489191,8455,9825,1,2,England Premier League,2008-09,3
1799,1729,1729,2008/2009,16,2008-12-06 00:00:00,489192,10260,8472,1,0,England Premier League,2008-09,1
1800,1729,1729,2008/2009,16,2008-12-06 00:00:00,489193,9825,8528,1,0,England Premier League,2008-09,1
1801,1729,1729,2008/2009,16,2008-12-08 00:00:00,489194,8654,8586,0,2,England Premier League,2008-09,2
1802,1729,1729,2008/2009,16,2008-12-07 00:00:00,489195,8668,10252,2,3,England Premier League,2008-09,5
1803,1729,1729,2008/2009,16,2008-12-06 00:00:00,489196,10261,10194,2,2,England Premier League,2008-09,4
1804,1729,1729,2008/2009,16,2008-12-06 00:00:00,489197,8655,8650,1,3,England Premier League,2008-09,4
1805,1729,1729,2008/2009,16,2008-12-06 00:00:00,489198,9879,8456,1,1,England Premier League,2008-09,2
1806,1729,1729,2008/2009,16,2008-12-06 00:00:00,489199,8559,8455,0,2,England Premier League,2008-09,2
1807,1729,1729,2008/2009,16,2008-12-07 00:00:00,489200,8659,8462,1,1,England Premier League,2008-09,2
1808,1729,1729,2008/2009,16,2008-12-06 00:00:00,489201,8667,8549,2,1,England Premier League,2008-09,3
1809,1729,1729,2008/2009,17,2008-12-13 00:00:00,489202,8650,8667,2,2,England Premier League,2008-09,4
1810,1729,1729,2008/2009,17,2008-12-13 00:00:00,489203,8472,8659,4,0,England Premier League,2008-09,4
1811,1729,1729,2008/2009,17,2008-12-13 00:00:00,489204,8586,10260,0,0,England Premier League,2008-09,0
1812,1729,1729,2008/2009,17,2008-12-13 00:00:00,489205,10252,8559,4,2,England Premier League,2008-09,6
1813,1729,1729,2008/2009,17,2008-12-13 00:00:00,489206,8549,9825,1,1,England Premier League,2008-09,2
1814,1729,1729,2008/2009,17,2008-12-13 00:00:00,489207,8456,8668,0,1,England Premier League,2008-09,1
1815,1729,1729,2008/2009,17,2008-12-14 00:00:00,489208,8462,10261,0,3,England Premier League,2008-09,3
1816,1729,1729,2008/2009,17,2008-12-13 00:00:00,489209,10194,9879,0,0,England Premier League,2008-09,0
1817,1729,1729,2008/2009,17,2008-12-13 00:00:00,489210,8528,8655,3,0,England Premier League,2008-09,3
1818,1729,1729,2008/2009,17,2008-12-14 00:00:00,489211,8455,8654,1,1,England Premier League,2008-09,2
1819,1729,1729,2008/2009,18,2009-01-14 00:00:00,489212,10260,8528,1,0,England Premier League,2008-09,1
1820,1729,1729,2008/2009,18,2008-12-21 00:00:00,489213,9825,8650,1,1,England Premier League,2008-09,2
1821,1729,1729,2008/2009,18,2008-12-20 00:00:00,489214,8654,10252,0,1,England Premier League,2008-09,1
1822,1729,1729,2008/2009,18,2008-12-22 00:00:00,489215,8668,8455,0,0,England Premier League,2008-09,0
1823,1729,1729,2008/2009,18,2008-12-21 00:00:00,489216,10261,8586,2,1,England Premier League,2008-09,3
1824,1729,1729,2008/2009,18,2008-12-20 00:00:00,489217,8655,10194,3,0,England Premier League,2008-09,3
1825,1729,1729,2008/2009,18,2008-12-20 00:00:00,489218,9879,8549,3,0,England Premier League,2008-09,3
1826,1729,1729,2008/2009,18,2008-12-20 00:00:00,489219,8559,8462,2,1,England Premier League,2008-09,3
1827,1729,1729,2008/2009,18,2008-12-21 00:00:00,489220,8659,8456,2,1,England Premier League,2008-09,3
1828,1729,1729,2008/2009,18,2008-12-20 00:00:00,489221,8667,8472,1,4,England Premier League,2008-09,5
1829,1729,1729,2008/2009,19,2008-12-26 00:00:00,489222,8650,8559,3,0,England Premier League,2008-09,3
1830,1729,1729,2008/2009,19,2008-12-26 00:00:00,489224,8472,8655,0,0,England Premier League,2008-09,0
1831,1729,1729,2008/2009,19,2008-12-26 00:00:00,489225,8586,9879,0,0,England Premier League,2008-09,0
1832,1729,1729,2008/2009,19,2008-12-26 00:00:00,489226,10252,9825,2,2,England Premier League,2008-09,4
1833,1729,1729,2008/2009,19,2008-12-26 00:00:00,489227,8549,8668,0,1,England Premier League,2008-09,1
1834,1729,1729,2008/2009,19,2008-12-26 00:00:00,489228,8456,8667,5,1,England Premier League,2008-09,6
1835,1729,1729,2008/2009,19,2008-12-26 00:00:00,489229,8462,8654,1,4,England Premier League,2008-09,5
1836,1729,1729,2008/2009,19,2008-12-26 00:00:00,489230,10194,10260,0,1,England Premier League,2008-09,1
1837,1729,1729,2008/2009,19,2008-12-26 00:00:00,489231,8528,10261,2,1,England Premier League,2008-09,3
1838,1729,1729,2008/2009,19,2008-12-26 00:00:00,489232,8455,8659,2,0,England Premier League,2008-09,2
1839,1729,1729,2008/2009,2,2008-08-23 00:00:00,489052,8650,8549,2,1,England Premier League,2008-09,3
1840,1729,1729,2008/2009,2,2008-08-23 00:00:00,489053,8586,8472,1,2,England Premier League,2008-09,3
1841,1729,1729,2008/2009,2,2008-08-23 00:00:00,489054,10261,8559,1,0,England Premier League,2008-09,1
1842,1729,1729,2008/2009,2,2008-08-24 00:00:00,489055,8456,8654,3,0,England Premier League,2008-09,3
1843,1729,1729,2008/2009,2,2008-08-23 00:00:00,489056,8655,8667,1,1,England Premier League,2008-09,2
1844,1729,1729,2008/2009,2,2008-08-23 00:00:00,489057,9879,9825,1,0,England Premier League,2008-09,1
1845,1729,1729,2008/2009,2,2008-08-23 00:00:00,489058,8659,8668,1,2,England Premier League,2008-09,3
1846,1729,1729,2008/2009,2,2008-08-25 00:00:00,489059,8462,10260,0,1,England Premier League,2008-09,1
1847,1729,1729,2008/2009,2,2008-08-23 00:00:00,489060,10194,10252,3,2,England Premier League,2008-09,5
1848,1729,1729,2008/2009,2,2008-08-24 00:00:00,489061,8528,8455,0,1,England Premier League,2008-09,1
1849,1729,1729,2008/2009,20,2008-12-29 00:00:00,489233,10260,8549,1,0,England Premier League,2008-09,1
1850,1729,1729,2008/2009,20,2008-12-28 00:00:00,489234,9825,8462,1,0,England Premier League,2008-09,1
1851,1729,1729,2008/2009,20,2008-12-28 00:00:00,489235,8654,10194,2,1,England Premier League,2008-09,3
1852,1729,1729,2008/2009,20,2008-12-28 00:00:00,489236,8668,8472,3,0,England Premier League,2008-09,3
1853,1729,1729,2008/2009,20,2008-12-28 00:00:00,489237,10261,8650,1,5,England Premier League,2008-09,6
1854,1729,1729,2008/2009,20,2008-12-28 00:00:00,489238,8655,8456,2,2,England Premier League,2008-09,4
1855,1729,1729,2008/2009,20,2008-12-28 00:00:00,489239,9879,8455,2,2,England Premier League,2008-09,4
1856,1729,1729,2008/2009,20,2008-12-28 00:00:00,489240,8559,8528,0,1,England Premier League,2008-09,1
1857,1729,1729,2008/2009,20,2008-12-28 00:00:00,489241,8659,8586,2,0,England Premier League,2008-09,2
1858,1729,1729,2008/2009,20,2008-12-30 00:00:00,489242,8667,10252,0,1,England Premier League,2008-09,1
1859,1729,1729,2008/2009,21,2009-01-11 00:00:00,489243,10260,8455,3,0,England Premier League,2008-09,3
1860,1729,1729,2008/2009,21,2009-01-10 00:00:00,489244,9825,8559,1,0,England Premier League,2008-09,1
1861,1729,1729,2008/2009,21,2009-01-10 00:00:00,489245,10252,8659,2,1,England Premier League,2008-09,3
1862,1729,1729,2008/2009,21,2009-01-10 00:00:00,489246,8668,8667,2,0,England Premier League,2008-09,2
1863,1729,1729,2008/2009,21,2009-01-10 00:00:00,489247,8549,8472,1,1,England Premier League,2008-09,2
1864,1729,1729,2008/2009,21,2009-01-10 00:00:00,489248,10261,8654,2,2,England Premier League,2008-09,4
1865,1729,1729,2008/2009,21,2009-03-11 00:00:00,489249,9879,8655,1,2,England Premier League,2008-09,3
1866,1729,1729,2008/2009,21,2009-02-14 00:00:00,489250,8462,8456,2,0,England Premier League,2008-09,2
1867,1729,1729,2008/2009,21,2009-01-10 00:00:00,489251,10194,8650,0,0,England Premier League,2008-09,0
1868,1729,1729,2008/2009,21,2009-01-11 00:00:00,489252,8528,8586,1,0,England Premier League,2008-09,1
1869,1729,1729,2008/2009,22,2009-01-19 00:00:00,489253,8650,8668,1,1,England Premier League,2008-09,2
1870,1729,1729,2008/2009,22,2009-01-17 00:00:00,489254,8472,10252,1,2,England Premier League,2008-09,3
1871,1729,1729,2008/2009,22,2009-01-18 00:00:00,489255,8586,8462,1,1,England Premier League,2008-09,2
1872,1729,1729,2008/2009,22,2009-01-18 00:00:00,489256,8654,9879,3,1,England Premier League,2008-09,4
1873,1729,1729,2008/2009,22,2009-01-17 00:00:00,489257,8456,8528,1,0,England Premier League,2008-09,1
1874,1729,1729,2008/2009,22,2009-01-17 00:00:00,489258,8655,10261,3,0,England Premier League,2008-09,3
1875,1729,1729,2008/2009,22,2009-01-17 00:00:00,489259,8559,10260,0,1,England Premier League,2008-09,1
1876,1729,1729,2008/2009,22,2009-01-17 00:00:00,489260,8659,8549,3,0,England Premier League,2008-09,3
1877,1729,1729,2008/2009,22,2009-01-17 00:00:00,489261,8667,9825,1,3,England Premier League,2008-09,4
1878,1729,1729,2008/2009,22,2009-01-17 00:00:00,489262,8455,10194,2,1,England Premier League,2008-09,3
1879,1729,1729,2008/2009,23,2009-01-27 00:00:00,489263,8472,9879,1,0,England Premier League,2008-09,1
1880,1729,1729,2008/2009,23,2009-01-27 00:00:00,489264,8586,10194,3,1,England Premier League,2008-09,4
1881,1729,1729,2008/2009,23,2009-01-28 00:00:00,489265,8654,8667,2,0,England Premier League,2008-09,2
1882,1729,1729,2008/2009,23,2009-01-27 00:00:00,489266,8659,10260,0,5,England Premier League,2008-09,5
1883,1729,1729,2008/2009,23,2009-01-27 00:00:00,489267,8462,10252,0,1,England Premier League,2008-09,1
1884,1729,1729,2008/2009,23,2009-01-28 00:00:00,489268,8528,8650,1,1,England Premier League,2008-09,2
1885,1729,1729,2008/2009,23,2009-01-28 00:00:00,489269,8668,9825,1,1,England Premier League,2008-09,2
1886,1729,1729,2008/2009,23,2009-01-28 00:00:00,489270,8456,10261,2,1,England Premier League,2008-09,3
1887,1729,1729,2008/2009,23,2009-01-28 00:00:00,489271,8655,8559,2,2,England Premier League,2008-09,4
1888,1729,1729,2008/2009,23,2009-01-28 00:00:00,489272,8455,8549,2,0,England Premier League,2008-09,2
1889,1729,1729,2008/2009,24,2009-01-31 00:00:00,489273,10260,8668,1,0,England Premier League,2008-09,1
1890,1729,1729,2008/2009,24,2009-01-31 00:00:00,489274,9825,8654,0,0,England Premier League,2008-09,0
1891,1729,1729,2008/2009,24,2009-02-01 00:00:00,489275,8650,8455,2,0,England Premier League,2008-09,2
1892,1729,1729,2008/2009,24,2009-01-31 00:00:00,489276,10252,8528,0,0,England Premier League,2008-09,0
1893,1729,1729,2008/2009,24,2009-01-31 00:00:00,489277,8549,8655,0,0,England Premier League,2008-09,0
1894,1729,1729,2008/2009,24,2009-02-01 00:00:00,489278,10261,8472,1,1,England Premier League,2008-09,2
1895,1729,1729,2008/2009,24,2009-01-31 00:00:00,489279,9879,8462,3,1,England Premier League,2008-09,4
1896,1729,1729,2008/2009,24,2009-01-31 00:00:00,489280,8559,8586,3,2,England Premier League,2008-09,5
1897,1729,1729,2008/2009,24,2009-01-31 00:00:00,489281,8667,8659,2,2,England Premier League,2008-09,4
1898,1729,1729,2008/2009,24,2009-01-31 00:00:00,489282,10194,8456,1,0,England Premier League,2008-09,1
1899,1729,1729,2008/2009,25,2009-02-07 00:00:00,489283,8472,10194,2,0,England Premier League,2008-09,2
1900,1729,1729,2008/2009,25,2009-02-08 00:00:00,489284,8586,9825,0,0,England Premier League,2008-09,0
1901,1729,1729,2008/2009,25,2009-02-08 00:00:00,489285,8654,10260,0,1,England Premier League,2008-09,1
1902,1729,1729,2008/2009,25,2009-02-07 00:00:00,489286,8668,8559,3,0,England Premier League,2008-09,3
1903,1729,1729,2008/2009,25,2009-02-07 00:00:00,489287,8456,8549,1,0,England Premier League,2008-09,1
1904,1729,1729,2008/2009,25,2009-02-07 00:00:00,489288,8655,10252,0,2,England Premier League,2008-09,2
1905,1729,1729,2008/2009,25,2009-02-07 00:00:00,489289,8659,10261,2,3,England Premier League,2008-09,5
1906,1729,1729,2008/2009,25,2009-02-07 00:00:00,489290,8462,8650,2,3,England Premier League,2008-09,5
1907,1729,1729,2008/2009,25,2009-02-07 00:00:00,489291,8528,9879,0,0,England Premier League,2008-09,0
1908,1729,1729,2008/2009,25,2009-02-07 00:00:00,489292,8455,8667,0,0,England Premier League,2008-09,0
1909,1729,1729,2008/2009,26,2009-02-21 00:00:00,489293,10260,8655,2,1,England Premier League,2008-09,3
1910,1729,1729,2008/2009,26,2009-02-21 00:00:00,489294,9825,8472,0,0,England Premier League,2008-09,0
1911,1729,1729,2008/2009,26,2009-02-22 00:00:00,489295,8650,8456,1,1,England Premier League,2008-09,2
1912,1729,1729,2008/2009,26,2009-02-21 00:00:00,489296,10252,8455,0,1,England Premier League,2008-09,1
1913,1729,1729,2008/2009,26,2009-02-21 00:00:00,489297,8549,8528,0,0,England Premier League,2008-09,0
1914,1729,1729,2008/2009,26,2009-02-22 00:00:00,489298,10261,8668,0,0,England Premier League,2008-09,0
1915,1729,1729,2008/2009,26,2009-02-22 00:00:00,489299,9879,8659,2,0,England Premier League,2008-09,2
1916,1729,1729,2008/2009,26,2009-02-21 00:00:00,489300,8559,8654,2,1,England Premier League,2008-09,3
1917,1729,1729,2008/2009,26,2009-02-23 00:00:00,489301,8667,8586,1,2,England Premier League,2008-09,3
1918,1729,1729,2008/2009,26,2009-02-21 00:00:00,489302,10194,8462,2,2,England Premier League,2008-09,4
1919,1729,1729,2008/2009,27,2009-04-22 00:00:00,489303,10260,8462,2,0,England Premier League,2008-09,2
1920,1729,1729,2008/2009,27,2009-02-28 00:00:00,489304,9825,9879,0,0,England Premier League,2008-09,0
1921,1729,1729,2008/2009,27,2009-03-07 00:00:00,489305,8472,8586,1,1,England Premier League,2008-09,2
1922,1729,1729,2008/2009,27,2009-03-01 00:00:00,489306,8654,8456,1,0,England Premier League,2008-09,1
1923,1729,1729,2008/2009,27,2009-03-01 00:00:00,489307,10252,10194,2,2,England Premier League,2008-09,4
1924,1729,1729,2008/2009,27,2009-02-28 00:00:00,489308,8668,8659,2,0,England Premier League,2008-09,2
1925,1729,1729,2008/2009,27,2009-02-28 00:00:00,489309,8549,8650,2,0,England Premier League,2008-09,2
1926,1729,1729,2008/2009,27,2009-03-01 00:00:00,489310,8559,10261,1,0,England Premier League,2008-09,1
1927,1729,1729,2008/2009,27,2009-03-01 00:00:00,489311,8667,8655,1,2,England Premier League,2008-09,3
1928,1729,1729,2008/2009,27,2009-02-28 00:00:00,489312,8455,8528,2,1,England Premier League,2008-09,3
1929,1729,1729,2008/2009,28,2009-03-04 00:00:00,489313,8586,8549,4,0,England Premier League,2008-09,4
1930,1729,1729,2008/2009,28,2009-03-03 00:00:00,489314,8659,9825,1,3,England Premier League,2008-09,4
1931,1729,1729,2008/2009,28,2009-03-03 00:00:00,489315,8462,8455,0,1,England Premier League,2008-09,1
1932,1729,1729,2008/2009,28,2009-03-04 00:00:00,489316,10194,8559,2,0,England Premier League,2008-09,2
1933,1729,1729,2008/2009,28,2009-03-04 00:00:00,489317,8528,8654,0,1,England Premier League,2008-09,1
1934,1729,1729,2008/2009,28,2009-03-03 00:00:00,489318,8650,8472,2,0,England Premier League,2008-09,2
1935,1729,1729,2008/2009,28,2009-03-04 00:00:00,489319,10261,10260,1,2,England Premier League,2008-09,3
1936,1729,1729,2008/2009,28,2009-03-04 00:00:00,489320,8456,10252,2,0,England Premier League,2008-09,2
1937,1729,1729,2008/2009,28,2009-03-04 00:00:00,489321,8655,8668,0,0,England Premier League,2008-09,0
1938,1729,1729,2008/2009,28,2009-03-04 00:00:00,489322,9879,8667,0,1,England Premier League,2008-09,1
1939,1729,1729,2008/2009,29,2009-03-14 00:00:00,489323,10260,8650,1,4,England Premier League,2008-09,5
1940,1729,1729,2008/2009,29,2009-03-14 00:00:00,489324,9825,8655,4,0,England Premier League,2008-09,4
1941,1729,1729,2008/2009,29,2009-03-14 00:00:00,489325,8472,8528,1,2,England Premier League,2008-09,3
1942,1729,1729,2008/2009,29,2009-03-16 00:00:00,489326,8654,8659,0,0,England Premier League,2008-09,0
1943,1729,1729,2008/2009,29,2009-03-15 00:00:00,489327,10252,8586,1,2,England Premier League,2008-09,3
1944,1729,1729,2008/2009,29,2009-03-14 00:00:00,489328,8668,10194,3,1,England Premier League,2008-09,4
1945,1729,1729,2008/2009,29,2009-03-14 00:00:00,489329,8549,8462,1,1,England Premier League,2008-09,2
1946,1729,1729,2008/2009,29,2009-03-14 00:00:00,489330,8559,9879,1,3,England Premier League,2008-09,4
1947,1729,1729,2008/2009,29,2009-03-14 00:00:00,489331,8667,10261,1,1,England Premier League,2008-09,2
1948,1729,1729,2008/2009,29,2009-03-15 00:00:00,489332,8455,8456,1,0,England Premier League,2008-09,1
1949,1729,1729,2008/2009,3,2009-02-18 00:00:00,489062,10260,9879,3,0,England Premier League,2008-09,3
1950,1729,1729,2008/2009,3,2008-08-30 00:00:00,489063,9825,10261,3,0,England Premier League,2008-09,3
1951,1729,1729,2008/2009,3,2008-08-31 00:00:00,489064,8472,8456,0,3,England Premier League,2008-09,3
1952,1729,1729,2008/2009,3,2008-08-30 00:00:00,489065,8654,8655,4,1,England Premier League,2008-09,5
1953,1729,1729,2008/2009,3,2008-08-31 00:00:00,489066,10252,8650,0,0,England Premier League,2008-09,0
1954,1729,1729,2008/2009,3,2008-08-30 00:00:00,489067,8668,8462,0,3,England Premier League,2008-09,3
1955,1729,1729,2008/2009,3,2008-08-30 00:00:00,489068,8549,10194,2,1,England Premier League,2008-09,3
1956,1729,1729,2008/2009,3,2008-08-30 00:00:00,489069,8559,8659,0,0,England Premier League,2008-09,0
1957,1729,1729,2008/2009,3,2008-08-30 00:00:00,489070,8667,8528,0,5,England Premier League,2008-09,5
1958,1729,1729,2008/2009,3,2008-08-31 00:00:00,489071,8455,8586,1,1,England Premier League,2008-09,2
1959,1729,1729,2008/2009,30,2009-03-22 00:00:00,489333,8650,10252,5,0,England Premier League,2008-09,5
1960,1729,1729,2008/2009,30,2009-03-21 00:00:00,489334,8586,8455,1,0,England Premier League,2008-09,1
1961,1729,1729,2008/2009,30,2009-03-21 00:00:00,489335,10261,9825,1,3,England Premier League,2008-09,4
1962,1729,1729,2008/2009,30,2009-03-22 00:00:00,489336,8456,8472,1,0,England Premier League,2008-09,1
1963,1729,1729,2008/2009,30,2009-03-21 00:00:00,489337,8655,8654,1,1,England Premier League,2008-09,2
1964,1729,1729,2008/2009,30,2009-03-21 00:00:00,489338,9879,10260,2,0,England Premier League,2008-09,2
1965,1729,1729,2008/2009,30,2009-03-21 00:00:00,489339,8659,8559,1,1,England Premier League,2008-09,2
1966,1729,1729,2008/2009,30,2009-03-21 00:00:00,489340,8462,8668,2,1,England Premier League,2008-09,3
1967,1729,1729,2008/2009,30,2009-03-21 00:00:00,489341,10194,8549,1,0,England Premier League,2008-09,1
1968,1729,1729,2008/2009,30,2009-03-22 00:00:00,489342,8528,8667,1,0,England Premier League,2008-09,1
1969,1729,1729,2008/2009,31,2009-04-05 00:00:00,489343,10260,10252,3,2,England Premier League,2008-09,5
1970,1729,1729,2008/2009,31,2009-04-04 00:00:00,489344,9825,8456,2,0,England Premier League,2008-09,2
1971,1729,1729,2008/2009,31,2009-04-04 00:00:00,489345,8654,8472,2,0,England Premier League,2008-09,2
1972,1729,1729,2008/2009,31,2009-04-05 00:00:00,489346,8668,8528,4,0,England Premier League,2008-09,4
1973,1729,1729,2008/2009,31,2009-04-04 00:00:00,489347,10261,8455,0,2,England Premier League,2008-09,2
1974,1729,1729,2008/2009,31,2009-04-04 00:00:00,489348,8655,8586,2,1,England Premier League,2008-09,3
1975,1729,1729,2008/2009,31,2009-04-04 00:00:00,489349,9879,8650,0,1,England Premier League,2008-09,1
1976,1729,1729,2008/2009,31,2009-04-04 00:00:00,489350,8559,8549,4,1,England Premier League,2008-09,5
